target,0.isSuccess,0.created,1.isSuccess,1.created,2.isSuccess,2.created,3.isSuccess,3.created,
test/ABC265/A/WA/34325193.c,false,10000,163536,159643,false,10000,165215,160579,false,10000,176360,171573,false,10000,178074,172927,
test/ABC265/A/WA/34335251.c,false,10000,156393,152280,false,10000,159953,155365,false,10000,139380,135920,false,10000,137065,133108,
test/ABC265/A/WA/34338524.c,false,10000,155795,151825,false,10000,164756,160359,false,10000,162889,158752,false,10000,175683,171190,
test/ABC265/A/WA/34339354.c,false,10000,226942,222582,false,10000,242944,237891,false,10000,175914,171813,false,10000,165639,160649,
test/ABC265/A/WA/34357787.c,
test/ABC265/A/WA/34357791.c,
test/ABC265/A/WA/34357806.c,
test/ABC265/A/WA/34360665.c,false,10000,252563,248244,false,10000,259337,254097,false,10000,208923,204982,false,10000,233271,228643,
test/ABC265/A/WA/34364599.c,false,10000,216431,212483,false,10000,234421,229613,false,10000,239863,236453,false,10000,253601,249582,
test/ABC265/A/WA/34388240.c,false,10000,169224,165381,false,10000,164226,159798,false,10000,169994,165746,false,10000,177178,172561,
test/ABC265/A/WA/34458445.c,false,10000,144229,140373,false,10000,159204,154654,false,10000,125703,121913,false,10000,106815,102357,
test/ABC265/A/WA/34466851.c,false,10000,166863,162830,false,10000,162634,158090,false,10000,121691,117845,false,10000,119209,114835,
test/ABC265/A/WA/34508308.c,false,10000,171846,167924,false,10000,174019,169531,false,10000,143850,139908,false,10000,145966,141607,
test/ABC265/A/WA/34521692.c,false,10000,162598,158644,false,10000,171875,167396,false,10000,185649,181219,false,10000,180903,175994,
test/ABC265/A/WA/34521845.c,false,10000,169719,165778,false,10000,165647,161145,false,10000,150090,145925,false,10000,150747,146111,
test/ABC265/A/WA/34521860.c,false,10000,173485,169478,false,10000,170624,166050,false,10000,155132,151213,false,10000,165200,160787,
test/ABC265/A/WA/34521941.c,false,10000,164742,160708,false,10000,171876,167242,false,10000,124516,120792,false,10000,116148,111865,
test/ABC265/A/WA/34528027.c,false,10000,208680,204672,false,10000,214161,209566,false,10000,191394,187212,false,10000,192623,187616,
test/ABC265/A/WA/34634924.c,false,10000,211284,207280,false,10000,216561,211932,false,10000,231703,227600,false,10000,234132,229419,
test/ABC265/A/WA/34720117.c,false,10000,416559,412012,false,10000,425878,420753,false,10000,508382,503553,false,10000,526086,520896,
test/ABC265/A/WA/34720434.c,false,10000,423478,418814,false,10000,427334,422067,false,10000,505770,501182,false,10000,506527,501440,
test/ABC265/A/WA/34845370.c,false,10000,174291,170298,false,10000,176411,171844,false,10000,124976,120986,false,10000,145467,141247,
test/ABC265/A/WA/34866071.c,
test/ABC265/A/WA/34878551.c,false,10000,126656,122387,false,10000,126154,121162,false,10000,120757,116329,false,10000,121442,116100,
test/ABC265/A/WA/35027644.c,false,10000,169687,165683,false,10000,165423,160767,false,10000,139916,135601,false,10000,140623,135909,
test/ABC265/A/WA/35186597.c,false,10000,170571,166625,false,10000,175273,170774,false,10000,147738,143958,false,10000,111469,107102,
test/ABC265/A/WA/35186650.c,false,10000,181511,177516,false,10000,169946,165531,false,10000,137833,133614,false,10000,118940,114175,
test/ABC265/A/WA/35403577.c,false,10000,160518,156512,false,10000,156891,152464,false,10000,142528,139255,false,10000,129465,125750,
test/ABC265/A/WA/35403587.c,false,10000,169593,165620,false,10000,159041,154651,false,10000,93650,89257,false,10000,121419,116530,
test/ABC265/A/WA/35403674.c,false,10000,357974,352905,false,10000,370653,363814,false,10000,638300,632725,false,10000,668984,661499,
test/ABC265/A/WA/35414151.c,false,10000,169308,165303,false,10000,161498,157000,false,10000,133390,129797,false,10000,106816,102814,
test/ABC265/A/WA/35416554.c,false,10000,167479,163594,false,10000,154681,150079,false,10000,183405,179077,false,10000,186234,181465,
test/ABC265/A/WA/35417297.c,false,10000,167568,163468,false,10000,162380,157837,false,10000,149221,144916,false,10000,173248,168272,
test/ABC266/A/WA/34369922.c,
test/ABC266/A/WA/34371068.c,true,167,9615,4773,true,112,10753,5561,false,10000,58897,54570,false,10000,56044,51258,
test/ABC266/A/WA/34371689.c,true,81,15475,10163,true,123,16367,10598,false,10000,164387,159264,false,10000,185171,179085,
test/ABC266/A/WA/34374151.c,false,10000,99036,93872,false,10000,84361,78948,false,10000,124599,119614,false,10000,117932,112250,
test/ABC266/A/WA/34375113.c,true,151,9229,4366,true,47,9838,4681,false,10000,57384,52876,false,10000,59953,54949,
test/ABC266/A/WA/34379530.c,true,141,7617,2880,true,294,8851,3704,false,10000,146178,141767,false,10000,164543,159261,
test/ABC266/A/WA/34380529.c,
test/ABC266/A/WA/34380681.c,true,368,10179,5382,true,892,15514,10303,false,10000,59287,55159,false,10000,59180,54359,
test/ABC266/A/WA/34382806.c,false,10000,88856,84047,false,10000,73415,68133,false,10000,76288,71737,false,10000,77853,72574,
test/ABC266/A/WA/34386025.c,false,10000,138952,134127,false,10000,145540,140241,false,10000,175657,170879,false,10000,191270,185869,
test/ABC266/A/WA/34386242.c,false,10000,133990,129066,false,10000,136453,131085,false,10000,132942,128228,false,10000,140122,134494,
test/ABC266/A/WA/34387647.c,true,4601,60529,55816,true,2087,34637,29581,false,10000,111208,106927,false,10000,110332,105211,
test/ABC266/A/WA/34388092.c,true,300,10981,6315,true,192,11949,6806,false,10000,94538,89896,false,10000,101001,95769,
test/ABC266/A/WA/34388373.c,true,4054,77276,72488,true,3074,55659,50578,true,2911,51727,47269,true,3086,59813,54648,
test/ABC266/A/WA/34388574.c,true,86,11134,6251,true,64,9345,4245,false,10000,89611,85505,false,10000,98422,93334,
test/ABC266/A/WA/34388660.c,true,5916,102214,97366,true,3119,60005,54864,false,10000,174914,170172,false,10000,186397,181248,
test/ABC266/A/WA/34388746.c,true,54,10929,6155,true,925,16756,11504,false,10000,110547,106208,false,10000,120361,115503,
test/ABC266/A/WA/34389174.c,true,2979,39867,35190,true,5533,82078,77028,false,10000,137743,133206,false,10000,157292,151992,
test/ABC266/A/WA/34389882.c,true,1405,23899,19153,true,462,13101,8019,false,10000,113283,109294,false,10000,116131,111636,
test/ABC266/A/WA/34395922.c,false,10000,117459,111896,false,10000,107603,101512,false,10000,364173,358780,false,10000,404493,398599,
test/ABC266/A/WA/34398934.c,false,10000,73870,68684,false,10000,72159,66510,false,10000,104863,100377,false,10000,108225,102702,
test/ABC266/A/WA/34400199.c,false,10000,178394,173253,false,10000,181187,175541,false,10000,121381,116188,false,10000,114415,108654,
test/ABC266/A/WA/34400376.c,true,33,12801,7885,true,34,9001,3797,true,34,15971,11891,true,34,18653,14069,
test/ABC266/A/WA/34410301.c,false,10000,58309,53434,false,10000,55616,50322,false,10000,88157,83786,false,10000,97072,92197,
test/ABC266/A/WA/34419742.c,false,10000,147506,142029,false,10000,145788,139766,false,10000,270909,266163,false,10000,308785,303373,
test/ABC266/A/WA/34439247.c,false,10000,72265,67471,false,10000,75803,70651,false,10000,76097,71199,false,10000,70159,64466,
test/ABC266/A/WA/34439326.c,false,10000,66901,62030,false,10000,77196,72054,false,10000,122890,118376,false,10000,130094,125042,
test/ABC266/A/WA/34439387.c,false,10000,67336,62553,false,10000,70043,64876,false,10000,94322,89778,false,10000,84223,79156,
test/ABC266/A/WA/34439394.c,true,8634,69104,64271,true,1531,14304,9271,false,10000,86341,81687,false,10000,90186,85059,
test/ABC266/A/WA/34440081.c,false,10000,107626,102652,false,10000,118045,112725,false,10000,114192,109398,false,10000,120285,114732,
test/ABC266/A/WA/34440323.c,false,10000,54619,49692,false,10000,55482,50401,false,10000,85284,80376,false,10000,93858,88216,
test/ABC266/A/WA/34478981.c,false,10000,67153,62324,false,10000,68456,63376,false,10000,100872,96427,false,10000,107452,102519,
test/ABC266/A/WA/34502158.c,false,10000,33056,28250,false,10000,35424,30351,false,10000,70165,65915,false,10000,70472,65532,
test/ABC266/A/WA/34502181.c,true,7219,31975,27256,false,10000,48052,42966,false,10000,61232,56484,false,10000,47542,42378,
test/ABC266/A/WA/34502199.c,true,110,7316,2553,true,44,7694,2452,true,4722,48601,44438,true,311,9970,5210,
test/ABC266/A/WA/34502233.c,true,76,7016,2252,true,53,7583,2384,true,82,8719,3752,true,66,9378,3531,
test/ABC266/A/WA/34515128.c,true,549,16612,11828,true,2471,46260,40935,false,10000,184406,179693,false,10000,182690,177138,
test/ABC266/A/WA/34520112.c,false,10000,118364,113412,true,1746,24880,19698,false,10000,97552,92929,false,10000,91592,86366,
test/ABC266/A/WA/34520157.c,false,10000,118468,113577,false,10000,114049,108807,false,10000,103351,98860,false,10000,109242,103985,
test/ABC266/A/WA/34520176.c,false,10000,92397,87474,true,9799,89380,84024,false,10000,92162,87549,false,10000,77491,72124,
test/ABC266/A/WA/34520508.c,true,2515,23798,18818,true,5447,50186,44918,false,10000,83595,79091,false,10000,83279,78057,
test/ABC266/A/WA/34520525.c,true,5330,40845,36062,true,6960,65551,60380,false,10000,77398,72652,false,10000,67021,61535,
test/ABC266/A/WA/34520595.c,true,3078,22368,17354,true,3736,35420,30335,false,10000,68531,64315,false,10000,73537,68536,
test/ABC266/A/WA/34520659.c,true,4411,39402,34579,true,8155,86728,81444,false,10000,113919,109319,false,10000,125291,120184,
test/ABC266/A/WA/34520813.c,true,8626,73704,68798,true,5526,43553,38206,false,10000,101128,96358,false,10000,109000,103750,
test/ABC266/A/WA/34520821.c,true,981,12152,7381,true,72,7336,2200,false,10000,95330,90947,false,10000,73520,68581,
test/ABC266/A/WA/34683285.c,true,331,8907,3995,true,532,10052,4900,false,10000,98043,93274,false,10000,116293,110993,
test/ABC266/A/WA/34698253.c,false,10000,68599,63702,false,10000,66951,61809,false,10000,79180,74703,false,10000,90134,85058,
test/ABC266/A/WA/34884476.c,true,621,18091,13416,true,39,11387,6294,false,10000,205622,200897,false,10000,183503,178272,
test/ABC266/A/WA/34884528.c,true,463,15205,10456,true,227,12017,6965,false,10000,175368,171396,false,10000,182219,177393,
test/ABC266/A/WA/35174802.c,
test/ABC266/A/WA/35327372.c,false,10000,141498,136548,false,10000,145716,140176,false,10000,101762,96936,false,10000,108906,103343,
test/ABC266/A/WA/35327392.c,false,10000,147060,142037,false,10000,149486,144048,false,10000,107309,102575,false,10000,100852,95332,
test/ABC266/A/WA/35327436.c,true,470,16654,11707,true,181,14766,9412,false,10000,142894,138297,false,10000,160039,154795,
test/ABC266/A/WA/35327968.c,false,10000,41858,36847,false,10000,44982,39609,false,10000,43614,39443,false,10000,43208,38566,
test/ABC266/A/WA/35328111.c,false,10000,144614,139525,false,10000,149739,144398,false,10000,92859,88173,false,10000,77265,71674,
test/ABC266/A/WA/35463393.c,false,10000,39266,34503,false,10000,42311,37214,false,10000,41913,37345,false,10000,40524,35422,
test/ABC266/A/WA/35463434.c,false,10000,28793,24108,false,10000,30408,25241,false,10000,35539,31366,false,10000,36937,32252,
test/ABC266/A/WA/35463762.c,true,127,9660,4894,true,84,9432,4458,false,10000,108766,104265,false,10000,109789,104864,
test/ABC266/A/WA/35464024.c,false,10000,136693,131865,false,10000,140164,135133,false,10000,145353,140835,false,10000,153346,148085,
test/ABC266/A/WA/35464196.c,false,10000,120397,115606,false,10000,147374,142163,false,10000,58961,54271,false,10000,59243,54041,
test/ABC266/A/WA/35577366.c,
test/ABC267/A/WA/34535477.c,true,35,17046,13054,true,34,17849,13355,true,32,18037,14326,true,34,18100,13896,
test/ABC267/A/WA/34535679.c,true,290,23338,19441,true,1318,29448,25035,false,10000,84441,80942,false,10000,72046,68066,
test/ABC267/A/WA/34536872.c,false,10000,63913,59777,false,10000,62473,58126,false,10000,89160,85103,false,10000,79851,75431,
test/ABC267/A/WA/34537880.c,true,50,19693,15784,true,322,20920,16668,false,10000,60353,56924,false,10000,61707,57720,
test/ABC267/A/WA/34538734.c,false,10000,62639,58571,false,10000,62944,58496,false,10000,131061,127233,false,10000,148619,144195,
test/ABC267/A/WA/34538918.c,false,10000,60496,56505,false,10000,60295,55886,false,10000,127580,124244,false,10000,139121,135258,
test/ABC267/A/WA/34538945.c,true,934,65584,61136,true,2547,83290,78375,true,3252,74471,70511,false,10000,140416,135895,
test/ABC267/A/WA/34539362.c,false,10000,60126,56117,false,10000,60561,56237,false,10000,95659,92104,false,10000,97968,93840,
test/ABC267/A/WA/34540470.c,true,259,25209,21162,true,592,26887,22498,true,109,18201,14202,true,202,19103,14522,
test/ABC267/A/WA/34541240.c,true,1269,25176,21268,true,2374,30996,26649,false,10000,142408,138184,false,10000,143645,138842,
test/ABC267/A/WA/34541282.c,true,1377,31082,27081,true,416,26533,22063,true,2605,37305,34100,true,9921,90183,86295,
test/ABC267/A/WA/34541438.c,true,1570,20368,16496,true,1285,20168,15799,true,372,14380,10405,true,185,16852,12402,
test/ABC267/A/WA/34541879.c,true,3744,49929,45927,true,2642,41968,37479,false,10000,118914,115439,false,10000,123703,119907,
test/ABC267/A/WA/34542281.c,false,10000,59657,55558,false,10000,60140,55880,false,10000,100245,96694,false,10000,107454,103357,
test/ABC267/A/WA/34542834.c,true,92,38239,33882,true,945,41544,36938,false,10000,108095,103890,false,10000,106900,102379,
test/ABC267/A/WA/34543100.c,true,36,24352,20362,true,32,25027,20616,true,38,22675,18840,true,38,22297,17913,
test/ABC267/A/WA/34543513.c,true,1145,30378,26363,true,2757,38539,34002,false,10000,93812,89974,false,10000,91079,86790,
test/ABC267/A/WA/34543581.c,true,32,24454,20422,true,32,25094,20525,true,33,34257,30217,true,38,34825,30135,
test/ABC267/A/WA/34543942.c,true,34,22871,18861,true,35,22993,18486,true,32,50449,46136,true,32,49973,45151,
test/ABC267/A/WA/34544434.c,true,7407,72129,67909,true,7378,63492,58831,false,10000,146772,142548,false,10000,160038,155413,
test/ABC267/A/WA/34549577.c,true,1831,25615,21578,true,179,18460,14063,false,10000,63519,59700,false,10000,60003,55686,
test/ABC267/A/WA/34549689.c,true,3943,30990,26979,true,5216,38260,33829,true,154,12984,9377,true,101,15021,10948,
test/ABC267/A/WA/34550337.c,true,544,19142,15106,true,671,20394,15823,false,10000,93906,89688,false,10000,86086,81432,
test/ABC267/A/WA/34550342.c,false,10000,83385,79355,false,10000,54388,50012,false,10000,94893,91324,false,10000,104753,100678,
test/ABC267/A/WA/34554006.c,false,10000,45212,41189,false,10000,49538,44914,false,10000,31446,28004,false,10000,30800,26944,
test/ABC267/A/WA/34555594.c,true,254,17822,13747,true,823,20695,16123,false,10000,61700,58228,false,10000,61898,57934,
test/ABC267/A/WA/34555848.c,false,10000,120369,116387,false,10000,123714,119409,false,10000,158776,155097,false,10000,171485,167476,
test/ABC267/A/WA/34557039.c,false,10000,66052,61989,false,10000,69241,64720,false,10000,130689,127284,false,10000,134382,130515,
test/ABC267/A/WA/34562346.c,false,10000,52998,48802,false,10000,54144,49542,false,10000,36448,32588,false,10000,36355,31885,
test/ABC267/A/WA/34563923.c,true,238,14684,10762,true,389,15492,11181,false,10000,56112,52273,false,10000,55374,50755,
test/ABC267/A/WA/34564134.c,true,1122,19000,15013,true,742,16701,12468,false,10000,46069,42386,false,10000,46582,42441,
test/ABC267/A/WA/34564753.c,true,1000,17194,13356,true,32,14248,9916,false,10000,44944,40954,false,10000,45301,40320,
test/ABC267/A/WA/34565341.c,false,10000,50455,46366,false,10000,52696,48072,false,10000,41063,36937,false,10000,41479,36833,
test/ABC267/A/WA/34565403.c,true,9822,82010,77984,true,5821,56745,52467,false,10000,84874,80746,false,10000,77770,73231,
test/ABC267/A/WA/34566071.c,true,1284,25472,21649,true,8504,59535,55164,false,10000,84157,80559,false,10000,76693,72553,
test/ABC267/A/WA/34566343.c,true,2174,36205,32231,true,4217,59605,55126,false,10000,142280,138265,false,10000,141876,137288,
test/ABC267/A/WA/34566811.c,true,191,18175,14098,true,455,19528,15122,false,10000,150216,146206,false,10000,151845,147269,
test/ABC267/A/WA/34567353.c,true,911,21781,17715,true,202,19076,14580,false,10000,77569,73851,false,10000,80062,75842,
test/ABC267/A/WA/34567574.c,true,1606,26854,22878,true,307,19301,14881,false,10000,86242,82095,false,10000,82641,77992,
test/ABC267/A/WA/34568312.c,true,353,19115,14925,true,496,20317,15765,false,10000,67631,63983,false,10000,67843,63648,
test/ABC267/A/WA/34568440.c,true,658,61034,56644,true,1853,72271,67275,false,10000,273566,268461,false,10000,288840,282993,
test/ABC267/A/WA/34568843.c,true,177,18190,14165,true,457,20098,15729,false,10000,69513,66104,false,10000,64028,60193,
test/ABC267/A/WA/34569141.c,true,648,20477,16508,true,778,21446,17005,false,10000,88172,84376,false,10000,85179,80859,
test/ABC267/A/WA/34569797.c,true,1386,25690,21683,true,69,18017,13546,false,10000,79508,75657,false,10000,84852,80519,
test/ABC267/A/WA/34570061.c,
test/ABC267/A/WA/34570365.c,true,681,20660,16577,true,121,18701,14133,false,10000,75303,71123,false,10000,80695,75894,
test/ABC267/A/WA/34570909.c,true,471,19706,15858,true,174,18728,14190,false,10000,84613,80307,false,10000,92801,87982,
test/ABC267/A/WA/34572045.c,true,307,55831,51408,true,485,59670,54659,false,10000,216632,212204,false,10000,227276,222073,
test/ABC267/A/WA/34572056.c,
test/ABC267/A/WA/34581385.c,
test/ABC267/A/WA/34584088.c,true,214,17450,13673,true,81,17244,12895,false,10000,52231,48736,false,10000,54430,50356,
test/ABC267/A/WA/34589591.c,true,36,13932,10081,true,32,14389,10106,true,33,17824,14408,true,32,19262,15442,
test/ABC267/A/WA/34589606.c,true,35,15353,11489,true,36,15585,11372,true,32,12208,8013,true,32,12874,8205,
test/ABC267/A/WA/34591630.c,false,10000,42092,37955,false,10000,42768,38248,false,10000,43084,39234,false,10000,45052,40428,
test/ABC267/A/WA/34598560.c,true,2487,29885,25989,true,843,21400,17031,false,10000,52575,48949,false,10000,53661,49413,
test/ABC267/A/WA/34623925.c,
test/ABC267/A/WA/34630480.c,true,9863,85068,80916,false,10000,88018,83427,false,10000,104072,100351,false,10000,105086,100957,
