target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time,tag
test/ABC272/A/WA/35487654.c,0.1,false,test/ABC270/A/AC/35118438.c::main,10000,159270,22530,8496,127956,1
test/ABC272/A/WA/35487654.c,0.1,false,test/ABC270/A/AC/35103641.c::main,10000,160208,22447,8235,129241,1
test/ABC272/A/WA/35487654.c,0.1,false,test/ABC270/A/AC/35380208.c::main,10000,157809,22657,8153,126740,1
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC270/A/AC/35103105.c::main,10000,167133,22359,8303,136248,1
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC270/A/AC/35395346.c::main,10000,176613,22483,8297,145616,1
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC271/A/AC/35288539.c::main,10000,171547,22668,8396,140211,1
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC269/A/AC/34927692.c::main,10000,164939,22049,8111,134574,1
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC270/A/AC/35399213.c::main,10000,170482,22050,8429,139792,1
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC268/A/AC/34859574.c::main,10000,132168,22120,8057,101795,1
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC270/A/AC/35129661.c::main,10000,148309,22538,8054,117489,1
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC270/A/AC/35380208.c::main,10000,132168,22016,8540,101409,1
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC268/A/AC/34851970.c::main,10000,151360,22269,8064,120826,1
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC272/A/AC/35470686.c::main,10000,138189,22354,8418,107146,1
