target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time,tag
test/ABC270/A/WA/35193667.c,0.1,false,test/ABC265/A/AC/34298941.c::main,1000,93208,22068,8297,62706,2
test/ABC270/A/WA/35197374.c,0.1,false,test/ABC270/A/AC/35129661.c::main,1000,103996,22629,8135,73085,2
test/ABC270/A/WA/35197533.c,0.1,false,test/ABC265/A/AC/34216403.c::main,1000,104327,22341,8726,73091,2
test/ABC270/A/WA/35391515.c,0.1,false,test/ABC265/A/AC/34335369.c::main,1000,101730,22573,8892,70086,2
test/ABC270/A/WA/35391619.c,0.1,false,test/ABC272/A/AC/35495834.c::main,1000,95011,22082,8591,64129,2
test/ABC270/A/WA/35391719.c,0.1,true,test/ABC266/A/AC/34381168.c::main,892,115913,22183,8613,84985,2
test/ABC271/A/WA/35281322.c,0.1,true,test/ABC271/A/AC/35305973.c::main,799,110778,22697,8908,79000,2
test/ABC271/A/WA/35283368.c,0.1,false,test/ABC270/A/AC/35197025.c::main,1000,91835,21925,8273,61504,2
test/ABC271/A/WA/35283446.c,0.1,false,test/ABC270/A/AC/35149829.c::main,1000,80922,22710,8627,49382,2
test/ABC271/A/WA/35284163.c,0.1,false,test/ABC270/A/AC/35104471.c::main,1000,80997,22735,8532,49566,2
test/ABC271/A/WA/35286559.c,0.1,false,test/ABC267/A/AC/34537168.c::main,1000,104048,22465,8881,72540,2
test/ABC271/A/WA/35293994.c,0.1,false,test/ABC271/A/AC/35285498.c::main,1000,69016,22404,8675,37755,2
test/ABC271/A/WA/35298251.c,0.1,false,test/ABC270/A/AC/35115224.c::main,1000,80839,21981,8705,50011,2
test/ABC271/A/WA/35299447.c,0.1,false,test/ABC267/A/AC/34533448.c::main,1000,81407,22540,8970,49725,2
test/ABC271/A/WA/35307523.c,0.1,true,test/ABC271/A/AC/35287201.c::main,40,67552,22710,8852,35861,2
test/ABC271/A/WA/35322747.c,0.1,false,test/ABC271/A/AC/35358435.c::main,1000,81756,22311,8734,50529,2
test/ABC271/A/WA/35333619.c,0.1,false,test/ABC268/A/AC/34770450.c::main,1000,101717,22450,8534,70576,2
test/ABC271/A/WA/35376049.c,0.1,false,test/ABC271/A/AC/35289630.c::main,1000,195793,22572,8574,164461,2
test/ABC272/A/WA/35469736.c,0.1,true,test/ABC272/A/AC/35474397.c::main,151,57946,22415,8423,26927,2
test/ABC272/A/WA/35474232.c,0.1,false,test/ABC271/A/AC/35285630.c::hex,1000,76053,22329,8173,45381,2
test/ABC272/A/WA/35476308.c,0.1,false,test/ABC270/A/AC/35149829.c::main,1000,97812,22419,8396,66842,2
test/ABC272/A/WA/35476825.c,0.1,false,test/ABC272/A/AC/35475455.c::main,1000,83166,22620,8469,51924,2
test/ABC272/A/WA/35478511.c,0.1,false,test/ABC265/A/AC/34204296.c::main,1000,63700,22277,7922,33355,2
test/ABC272/A/WA/35482319.c,0.1,false,test/ABC270/A/AC/35129661.c::main,1000,90731,22501,8768,59285,2
test/ABC272/A/WA/35482755.c,0.1,false,test/ABC270/A/AC/35101676.c::main,1000,89346,22733,8785,57693,2
test/ABC272/A/WA/35484712.c,0.1,false,test/ABC268/A/AC/34749355.c::main,1000,98646,22241,8617,67601,2
test/ABC272/A/WA/35485772.c,0.1,false,test/ABC270/A/AC/35176787.c::main,1000,87885,22030,8621,57095,2
test/ABC272/A/WA/35487654.c,0.1,false,test/ABC267/A/AC/34554556.c::main,1000,63360,22127,8090,32995,2
test/ABC272/A/WA/35520784.c,0.1,false,test/ABC267/A/AC/34542394.c::main,1000,74318,21912,8438,43790,2
test/ABC272/A/WA/35520843.c,0.1,false,test/ABC270/A/AC/35097535.c::main,1000,71026,22332,8099,40461,2
