target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time,tag
test/ABC265/A/WA/34283462.c,0.1,false,test/ABC265/A/AC/34205259.c::main,1000,78983,22305,8460,48008,0
test/ABC265/A/WA/34283462.c,0.1,false,test/ABC267/A/AC/34602905.c::main,1000,79377,22407,8467,48345,0
test/ABC265/A/WA/34283462.c,0.1,false,test/ABC265/A/AC/34335369.c::main,1000,78711,22086,8452,48027,0
test/ABC265/A/WA/34283462.c,0.1,false,test/ABC270/A/AC/35110339.c::main,1000,75293,22581,8706,43805,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC270/A/AC/35385451.c::main,1000,76409,22402,8254,45596,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC269/A/AC/34940217.c::main,1000,77596,22160,8499,46760,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC271/A/AC/35279355.c::main,1000,73191,22640,8291,42093,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC268/A/AC/35013735.c::main,1000,79027,22603,8327,47906,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC270/A/AC/35115224.c::main,1000,72911,22358,8358,42040,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC267/A/AC/34535545.c::main,1000,72737,22459,8487,41599,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC265/A/AC/34884076.c::main,1000,72554,22274,8247,41871,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC270/A/AC/35385451.c::main,1000,73157,22725,8513,41746,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC270/A/AC/35129661.c::main,1000,80703,22507,8265,49786,0
test/ABC265/A/WA/34291691.c,0.1,false,test/ABC265/A/AC/34252201.c::main,1000,78120,21977,8390,47604,0
test/ABC265/A/WA/34292112.c,0.1,true,test/ABC269/A/AC/34923810.c::main,312,77989,22295,8163,47376,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC270/A/AC/35380208.c::main,1000,76816,22393,8458,45747,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC265/A/AC/34203748.c::main,1000,75825,21816,8312,45545,0
test/ABC265/A/WA/34292112.c,0.1,true,test/ABC269/A/AC/34927805.c::main,675,76561,22159,8518,45751,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC265/A/AC/34653579.c::main,1000,79812,22556,8517,48517,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC268/A/AC/34756292.c::main,1000,78003,22321,8143,47401,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC271/A/AC/35289630.c::main,1000,80020,22454,8399,48944,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC270/A/AC/35112898.c::main,1000,78734,22385,8777,47357,0
test/ABC265/A/WA/34292112.c,0.1,false,test/ABC265/A/AC/34866156.c::main,1000,75802,21886,8271,45463,0
test/ABC265/A/WA/34292112.c,0.1,true,test/ABC265/A/AC/34467316.c::main,475,76305,22563,8164,45441,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC269/A/AC/34924422.c::main,1000,81623,22755,8475,50247,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC270/A/AC/35380208.c::main,1000,79175,22033,8496,48486,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC270/A/AC/35100640.c::main,1000,78980,22081,8297,48400,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC270/A/AC/35159591.c::main,1000,77129,22449,8440,46086,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC268/A/AC/34733942.c::main,1000,79900,22501,8212,49039,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC272/A/AC/35470146.c::main,1000,77622,22101,8722,46646,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC272/A/AC/35470432.c::main,1000,79102,22186,8343,48428,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC271/A/AC/35306517.c::main,1000,77822,22544,8562,46553,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC265/A/AC/34239656.c::main,1000,77841,22316,8397,46935,0
test/ABC265/A/WA/34845370.c,0.1,false,test/ABC270/A/AC/35113302.c::main,1000,75064,21745,8358,44807,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34884076.c::main,1000,78341,22423,8582,47163,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34200822.c::main,1000,75963,22422,8363,45027,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34199870.c::main,1000,77705,21945,8452,47176,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/35061259.c::main,1000,79458,22604,8417,48216,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC270/A/AC/35104471.c::main,1000,79509,22731,8397,48184,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34207186.c::main,1000,78450,21885,8319,48093,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/35061259.c::main,1000,75230,22375,8464,44192,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34200822.c::main,1000,79443,22372,8348,48552,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC265/A/AC/34335369.c::main,1000,79946,24193,8628,46975,0
test/ABC265/A/WA/35416554.c,0.1,false,test/ABC270/A/AC/35385451.c::main,1000,79449,22041,8805,48470,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/35175604.c::main,1000,64155,22463,8292,33237,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/35172435.c::main,1000,63076,22067,8220,32652,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC267/A/AC/34573108.c::main,1000,63077,22315,8187,32424,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC267/A/AC/34539943.c::main,1000,64064,22403,8285,33250,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC267/A/AC/34539597.c::main,1000,63169,22144,8531,32369,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC267/A/AC/34537193.c::main,1000,63729,22466,8274,32823,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/34384365.c::main,1000,64453,22249,8274,33781,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/34367374.c::main,1000,63479,22409,8021,32897,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/34517192.c::main,1000,61582,22711,8335,30345,0
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/34791725.c::main,1000,63319,22452,8466,32252,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC268/A/AC/34751991.c::main,1000,71240,22088,8317,40698,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC271/A/AC/35305973.c::main,1000,70475,22426,8335,39513,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC271/A/AC/35277402.c::func,1000,69549,22012,8625,38782,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC271/A/AC/35304357.c::main,1000,70957,22826,8205,39723,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC271/A/AC/35291869.c::main,1000,68283,22325,8314,37483,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC268/A/AC/34746466.c::main,1000,68026,22266,8258,37361,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC272/A/AC/35470686.c::main,1000,68914,21973,8259,38539,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC270/A/AC/35102141.c::main,1000,69873,22390,8158,39190,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC270/A/AC/35159591.c::main,1000,70143,22762,8340,38893,0
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC270/A/AC/35112610.c::main,1000,68691,22240,8556,37711,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC267/A/AC/34537811.c::main,1000,62656,21945,8319,32263,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC267/A/AC/34542531.c::main,1000,63122,22121,8422,32428,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC266/A/AC/34371019.c::main,1000,63597,22142,8533,32750,0
test/ABC266/A/WA/34389174.c,0.1,true,test/ABC266/A/AC/34479155.c::main,987,62342,21932,8128,32145,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC266/A/AC/34371600.c::main,1000,63910,22427,8331,33016,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC266/A/AC/34375388.c::main,1000,62178,21980,8281,31782,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC266/A/AC/34427234.c::main,1000,63359,22616,8319,32274,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC266/A/AC/34383080.c::main,1000,62778,22184,8214,32245,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC267/A/AC/34535609.c::main,1000,63585,22268,8460,32705,0
test/ABC266/A/WA/34389174.c,0.1,false,test/ABC267/A/AC/34536897.c::main,1000,63243,22323,8546,32247,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC271/A/AC/35581631.c::main,1000,70869,22309,8307,40114,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC272/A/AC/35471842.c::main,1000,72351,22660,8685,40821,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC265/A/AC/35216313.c::main,1000,72464,22391,8425,41456,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC272/A/AC/35468726.c::main,1000,73561,22100,8215,43056,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC266/A/AC/34375596.c::main,1000,72431,22486,8635,41093,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC271/A/AC/35285630.c::hex,1000,73626,22247,8284,42963,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC268/A/AC/34726061.c::main,1000,71529,22298,8700,40336,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC270/A/AC/35095739.c::main,1000,71410,22240,8464,40571,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC267/A/AC/34533448.c::main,1000,71424,22459,8671,40096,0
test/ABC266/A/WA/34478981.c,0.1,false,test/ABC270/A/AC/35105697.c::main,1000,72782,22971,8603,41054,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC268/A/AC/34740209.c::main,1000,80070,22024,8496,49403,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC266/A/AC/34386280.c::main,1000,80658,22423,8664,49396,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC272/A/AC/35495834.c::main,1000,80846,22229,8612,49825,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC271/A/AC/35289630.c::main,1000,80563,22048,8323,50058,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC267/A/AC/34550200.c::main,1000,79487,22976,8404,47972,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC268/A/AC/35571556.c::main,1000,80994,22604,8533,49705,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC270/A/AC/35197025.c::main,1000,82187,22445,8550,51048,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC267/A/AC/34537256.c::main,1000,80625,22003,8390,50087,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC271/A/AC/35289630.c::main,1000,80067,22328,8331,49267,0
test/ABC266/A/WA/34515128.c,0.1,false,test/ABC265/A/AC/34283505.c::main,1000,81215,22309,8807,49935,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/35443158.c::main,1000,53465,22406,8212,22703,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC269/A/AC/35045848.c::main,1000,53295,22278,8534,22321,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/34883137.c::main,1000,55116,22400,8214,24354,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC265/A/AC/34214792.c::main,1000,50994,22464,8292,20099,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC272/A/AC/35486133.c::main,1000,54021,22607,8563,22683,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/34430057.c::main,1000,54718,22332,8263,23974,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/34378821.c::main,1000,54903,22559,8441,23739,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/34374309.c::main,1000,54374,22747,8243,23193,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC271/A/AC/35279355.c::main,1000,54305,22248,8229,23667,0
test/ABC266/A/WA/34520157.c,0.1,false,test/ABC266/A/AC/34374309.c::main,1000,54046,22590,8369,22942,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC271/A/AC/35285630.c::hex,1000,54565,22373,8003,24047,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC267/A/AC/34540028.c::main,1000,54144,22473,8485,23012,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC270/A/AC/35197025.c::main,1000,52689,22167,8261,22122,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC268/A/AC/34753032.c::main,1000,50930,22680,8227,19876,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC269/A/AC/34932998.c::main,1000,54290,22307,8257,23562,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC270/A/AC/35441732.c::main,1000,51146,21869,8327,20774,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC268/A/AC/34735139.c::main,1000,50238,22185,8281,19645,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC270/A/AC/35119485.c::main,1000,51268,22352,8293,20471,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC272/A/AC/35470512.c::main,1000,50912,22240,8200,20342,0
test/ABC266/A/WA/34520595.c,0.1,false,test/ABC267/A/AC/35532945.c::main,1000,50329,22323,8274,19603,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC271/A/AC/35458089.c::main,1000,51951,22255,8178,21355,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC266/A/AC/35370793.c::main,1000,51395,22400,8355,20484,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC271/A/AC/35287560.c::main,1000,51454,22250,8658,20375,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC267/A/AC/34537724.c::main,1000,53279,22347,8603,22189,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC271/A/AC/35284976.c::main,1000,53450,21993,8174,23153,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC267/A/AC/34537248.c::main,1000,52918,23059,8288,21401,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC267/A/AC/34537724.c::main,1000,53949,22937,8315,22551,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC271/A/AC/35284076.c::main,1000,51405,22169,8050,21055,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC266/A/AC/34959841.c::main,1000,51394,22382,8064,20806,0
test/ABC266/A/WA/34520659.c,0.1,false,test/ABC265/A/AC/34215149.c::main,1000,51515,22020,8214,21150,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC270/A/AC/35245447.c::main,1000,63806,22691,8343,32601,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC267/A/AC/34556201.c::main,1000,65063,22507,8457,33968,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC267/A/AC/34545630.c::main,1000,66454,22907,8364,35015,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC270/A/AC/35129661.c::main,1000,64775,22137,8183,34322,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC271/A/AC/35289507.c::hexadecimal,1000,63562,22118,8330,32959,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC266/A/AC/34370966.c::main,1000,66271,22410,8354,35363,0
test/ABC266/A/WA/34683285.c,0.1,true,test/ABC266/A/AC/34576430.c::main,852,63847,22344,8265,33103,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC270/A/AC/35380208.c::main,1000,63890,22312,8326,33015,0
test/ABC266/A/WA/34683285.c,0.1,true,test/ABC266/A/AC/34883137.c::main,143,60264,22270,8417,29433,0
test/ABC266/A/WA/34683285.c,0.1,false,test/ABC266/A/AC/34370966.c::main,1000,64368,22391,8431,33374,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC270/A/AC/35123123.c::main,1000,72699,22071,8251,42217,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC266/A/AC/34374106.c::main,1000,68620,22472,8286,37723,0
test/ABC266/A/WA/34884528.c,0.1,true,test/ABC266/A/AC/34387413.c::main,629,65139,22082,8334,34574,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC270/A/AC/35176787.c::main,1000,70766,22349,8533,39717,0
test/ABC266/A/WA/34884528.c,0.1,true,test/ABC266/A/AC/34370146.c::main,534,64812,22351,8530,33767,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC265/A/AC/34959503.c::main,1000,70374,21927,8079,40213,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC271/A/AC/35516159.c::main,1000,72644,21884,8325,42298,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC265/A/AC/34203318.c::main,1000,69093,21886,8163,38904,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC270/A/AC/35103641.c::main,1000,71048,22902,8219,39795,0
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC266/A/AC/34436369.c::main,1000,71691,22287,8295,40969,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC266/A/AC/34895415.c::main,1000,124932,22695,8523,93559,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC268/A/AC/34989652.c::main,1000,124707,22477,8482,93582,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC270/A/AC/35245447.c::main,1000,125416,22163,8506,94598,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC271/A/AC/35304357.c::main,1000,126045,22728,8242,94933,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC265/A/AC/34653579.c::main,1000,125542,22735,8462,94126,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC266/A/AC/34370146.c::main,1000,126382,22592,8645,95002,0
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC266/A/AC/34371634.c::main,1000,125666,22296,8687,94512,0
